#country+name,#country+code,1960,#indicator+name,#indicator+code,#indicator+value+num
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,93.152
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,99.849
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,102.113
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,104.634
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,104.696
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,107.146
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,113.691
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,115093
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,116.533
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,121.641
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,129.587
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,132.601
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,135.385
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,136.113
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,139.181
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,139.287
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,142.774
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,142.844
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,148.001
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,151523
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,10.2317
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,153372
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,158.033
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,160.478
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,166.025
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,167.178
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,170.185
Ecuador,ECU,1979,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,172.381
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,176.159
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,176.555
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,180.734
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,183.337
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,186.827
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,187.182
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,187404
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,190.689
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,193.395
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,193.829
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,197.573
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,198.878
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,203.533
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,204.327
Ecuador,ECU,1980,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,207.137
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,207.614
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,210.975
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,211.037
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,213.338
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,220.865
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,224.113
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,224.915
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,228.492
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,229.997
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,233.391
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,234.235
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,234.893
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,237.231
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,237.802
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,239.243
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,240.462
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,240.714
Ecuador,ECU,1980,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,240.714
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,243.049
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,244.851
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,247.241
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,247.516
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,247.516
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,251.528
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,258.469
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,261.371
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,263.421
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,265.376
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,265.713
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,267.341
Ecuador,ECU,1980,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,268.467
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,273.172
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,273.523
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,274.906
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,279.658
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,281.631
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,282.542
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,283.831
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,285.442
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,289.846
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,293.089
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,294.931
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,299.816
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,299.949
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,307.902
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,308.304
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,312.251
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,313.977
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,325366
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,329.523
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,329.634
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,334.662
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,336.757
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,338.132
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,338.168
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,338.808
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,342.772
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,344.026
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,345.816
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,10.2888
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,10.2888
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,10.2888
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,367.355
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,373.663
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,376.651
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,383.079
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,386.865
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,387513
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,407.578
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,414.497
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,424.893
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,438.652
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,450.237
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,456000
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,457.322
Ecuador,ECU,1981,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,460.445
Ecuador,ECU,1982,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,461.083
Ecuador,ECU,1982,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,461.083
Ecuador,ECU,1982,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,473.632
Ecuador,ECU,1982,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,495.378
Ecuador,ECU,1982,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,495.626
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,497.987
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,500.081
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,500.154
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,501.475
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,502.312
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,503.633
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,503.704
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,504.338
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,506.094
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,528.019
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,528.019
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,530.064
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,548.021
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,548.021
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,552.662
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,552.662
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,552.662
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,554.597
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,555.082
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,556.074
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,558.947
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,569.747
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,583.121
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,588.632
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,588.632
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,588.632
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,590.052
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,611.524
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,613.927
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,626.855
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,634.135
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,650.105
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,650.105
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,650.105
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,652.991
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,655.005
Ecuador,ECU,1982,Broad money (current LCU),FM.LBL.BMNY.CN,655.005
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,655.064
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,656.199
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,656.199
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,656.199
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,677.513
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,690.941
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,691.561
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,692.254
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,717.081
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,717.739
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,719.899
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,719.899
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,719.899
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,721.474
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,725.134
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,737.092
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,740000
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,756000
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,766.173
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,766.173
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,766.173
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,768.918
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,774.747
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,781.524
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,792.028
Ecuador,ECU,1983,Broad money (current LCU),FM.LBL.BMNY.CN,796.824
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,809.651
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,814.046
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,817.763
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,817.763
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,822.235
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,826.103
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,826.103
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,829.485
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,830.135
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,10.4206
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,10.4206
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,845.675
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,845.675
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,852.418
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,857.816
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,857.816
Ecuador,ECU,1983,Broad money growth (annual %),FM.LBL.BMNY.ZG,857.816
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,862.487
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,897.054
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,897.054
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,897.069
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,902.456
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,903.182
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,904.106
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,905.637
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,906.919
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,907.361
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,908.082
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,908.552
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,915.824
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,924.748
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,926.935
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,936.193
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,942.085
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,945.488
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,10.4497
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,948.869
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,954.814
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,971.422
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,991.916
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1000000
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.001.519
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.001.519
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.002.392
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.004.957
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.006.368
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.006.683
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.007.726
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.009.456
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.009.781
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.011.148
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.013.134
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.013.633
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.014.678
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.015.943
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.015.952
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.015.952
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.017.015
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.018.711
Ecuador,ECU,1984,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.022.707
Ecuador,ECU,1985,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.025.698
Ecuador,ECU,1985,Broad money growth (annual %),FM.LBL.BMNY.ZG,1.025.698
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.027.092
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.028.926
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.030.163
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.031.692
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.031.692
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.031.692
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.034.352
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.036.085
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.036.085
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.037.659
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.037.659
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.039.136
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.039.143
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.042.855
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.045.522
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.046.467
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.049.036
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.049.911
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.049.911
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.053.297
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.054.284
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,10.4787
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.058.554
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.060.336
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.061.058
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.061.249
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.061.396
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.069.029
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.069.763
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.073.552
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.073.552
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.074.272
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.077.438
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.078.521
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.078.709
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.080.325
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.081.007
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.081.305
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.084.463
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.088.169
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.089.163
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.089.499
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.089.499
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.089.499
Ecuador,ECU,1985,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.090.839
Ecuador,ECU,1986,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.094.596
